Seq	JH1T	JH1O	JH1S	JH3T	JH3O	JH3S	JH4T	JH4O	JH4S	JH5T	JH5O	JH5S	JH6T	JH6O	JH6S	JH7T	JH7O	JH7S
Seq338	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq339	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq342	0	0	5	0	0	66	0	0	0	0	0	0	0	0	0	0	0	68
Seq343	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	22
Seq344	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Seq345	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq347	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq349	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6
Seq350	0	0	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	25
Seq351	0	0	30	0	0	38	0	0	1	0	0	0	0	1	1	0	0	58
Seq352	0	0	22	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2
Seq353	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Seq354	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8
Seq355	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Seq357	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Seq358	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
Seq359	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	12
Seq360	0	0	10	0	0	182	0	0	1	0	0	1	0	0	4	0	0	57
Seq361	0	0	0	0	0	1	0	0	0	0	0	2	0	2	1	0	0	1
Seq362	0	0	57	0	1	103	0	0	3	0	0	0	0	0	7	0	0	162
Seq363	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq364	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0
Seq365	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0
Seq366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq367	0	0	13	0	0	13	0	0	0	0	0	0	0	2	2	0	0	10
Seq368	0	0	14	0	0	17	0	0	0	0	0	1	0	0	1	0	0	10
Seq369	0	0	11	0	0	3	0	0	0	0	0	0	0	1	0	0	0	16
Seq370	0	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	5
Seq371	0	0	2	0	0	19	0	0	0	0	0	0	0	0	0	0	0	2
Seq372	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Seq373	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq374	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
Seq375	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0	0	5
Seq376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq377	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
Seq378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq379	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
Seq380	0	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	18
Seq381	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq382	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq383	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq384	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Seq385	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119
Seq386	0	0	35	0	0	34	0	0	0	0	0	0	0	0	5	0	0	91
Seq387	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq388	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9
Seq389	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq391	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Seq392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq394	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq395	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq396	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Seq398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8
Seq399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2
Seq402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Seq403	0	0	19	0	0	74	0	0	0	0	0	0	0	0	0	0	0	52
Seq404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq405	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Seq407	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Seq408	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Seq410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq411	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq412	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq413	0	0	17	0	0	50	0	0	2	0	0	0	0	0	3	0	0	9
Seq414	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq415	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3
Seq416	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1
Seq417	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2
Seq418	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq419	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq420	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq421	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
Seq422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq423	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq424	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq425	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Seq426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq429	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Seq430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq431	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Seq432	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Seq433	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	10
Seq434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq436	0	0	26	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15
Seq437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq440	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq441	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq443	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1
Seq444	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq446	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq447	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq448	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0
Seq449	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq450	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32
Seq451	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0
Seq452	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq453	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq454	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq455	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Seq457	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Seq458	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq459	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq460	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq461	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq462	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0
Seq463	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq465	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	8
Seq466	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Seq467	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1
Seq468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq470	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3
Seq471	0	0	5	0	0	4	0	0	0	0	0	0	0	0	6	0	0	21
Seq472	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq473	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq474	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0
Seq475	0	0	9	0	0	2	0	0	1	0	0	0	0	0	2	0	0	60
Seq476	0	0	0	0	1	3	0	0	0	0	0	1	0	0	1	0	0	120
Seq477	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Seq481	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9
Seq482	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq483	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	114
Seq484	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq486	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Seq487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq489	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Seq491	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Seq493	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Seq496	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq497	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq498	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
Seq499	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Seq500	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq501	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Seq502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq503	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq505	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	57
Seq506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq507	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
Seq508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq509	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq510	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
Seq511	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Seq512	0	0	4	0	0	4	0	0	0	0	0	0	0	0	3	0	0	7
Seq513	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq514	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0
Seq515	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	58
Seq516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq517	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Seq519	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Seq520	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
Seq521	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Seq522	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Seq523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq524	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
Seq525	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
Seq526	0	1	27	0	0	48	0	0	3	0	0	3	0	0	4	0	0	98
Seq527	0	0	1	0	0	7	0	0	0	0	0	1	0	0	0	0	0	2
Seq528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Seq529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq530	0	0	23	0	0	42	0	0	0	0	1	0	0	0	0	0	0	16
Seq531	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
Seq532	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7
Seq533	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Seq534	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq535	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5
Seq536	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
Seq537	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	10
Seq538	0	0	8	0	0	1	0	0	1	0	0	1	0	0	4	0	0	10
Seq539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq540	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq542	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Seq543	0	0	15	0	0	1	0	0	2	0	1	0	0	0	0	0	0	10
Seq544	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq545	0	0	0	0	0	0	0	0	2	0	21	4	0	0	2	0	0	3
Seq546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq547	0	0	366	0	0	363	0	0	0	0	0	0	0	0	1	0	0	1060
Seq548	0	0	12	0	0	25	0	0	1	0	0	0	0	0	0	0	0	20
Seq549	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Seq550	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq551	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6
Seq552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq553	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Seq554	0	0	102	0	0	38	0	0	1	0	0	0	0	0	1	0	0	58
Seq555	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq557	0	0	1467	0	0	1746	0	0	8	0	2	1	0	0	0	0	0	1705
Seq558	0	1	491	0	0	364	0	0	2	0	0	0	0	0	0	0	1	312
Seq559	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1
Seq560	0	0	430	0	0	381	0	0	0	0	0	0	0	0	1	0	0	338
Seq561	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	110
Seq562	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq563	0	0	753	0	1	249	0	0	2	0	0	0	0	0	1	0	0	934
Seq564	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	16
Seq565	0	0	106	0	0	134	0	0	1	0	0	0	0	0	0	0	0	441
Seq566	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq567	0	0	22	0	0	10	0	0	0	0	0	0	0	0	0	0	0	32
Seq568	0	0	18	0	0	15	0	0	2	0	0	0	0	0	0	0	0	48
Seq569	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4
Seq570	0	0	2	0	0	34	0	0	0	0	0	0	0	0	0	0	0	60
Seq571	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq572	0	0	42	0	0	37	0	0	2	0	0	0	0	0	0	0	0	160
Seq573	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
Seq574	0	0	63	0	0	23	0	0	1	0	0	0	0	0	0	0	0	139
Seq575	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12
Seq576	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Seq577	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
Seq579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Seq580	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Seq581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq582	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq583	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	4
Seq584	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Seq585	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5
Seq586	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq587	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Seq588	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq589	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq590	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Seq591	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Seq592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq594	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
Seq595	0	0	10	0	0	35	0	0	0	0	0	0	0	0	0	0	0	6
Seq596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq597	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq598	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
Seq599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq602	0	0	49	0	0	68	0	0	8	0	0	28	0	0	57	0	0	74
Seq603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13
Seq604	0	0	529	0	0	164	0	0	0	0	1	0	0	0	3	0	0	115
Seq605	0	0	1613	0	16	3544	0	0	1	1	20	28	0	0	8	0	2	406
Seq606	0	0	75	0	3	131	0	0	0	0	0	1	0	0	0	0	0	30
Seq607	0	0	284	0	0	14	0	0	0	0	0	0	0	0	0	0	0	12
Seq608	0	0	21	0	0	30	0	0	10	0	52	16	0	0	1	0	2	44
Seq609	0	0	82	0	2	174	0	0	0	0	0	0	0	0	0	0	0	25
Seq610	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Seq611	0	0	1762	0	1	1907	0	0	2	0	5	14	0	0	0	0	0	193
Seq612	0	0	26	0	0	31	0	0	0	0	0	0	0	0	0	0	0	3
Seq613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq614	0	0	226	0	0	35	0	0	12	0	0	0	0	0	13	0	0	49
Seq615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq616	0	0	176	0	0	7	0	0	0	0	0	1	0	0	0	0	0	27
Seq617	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	20
Seq618	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq619	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Seq620	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2
Seq621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq622	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq623	2	0	3032	0	0	48	0	0	34	0	33	12	0	0	0	0	0	334
Seq624	0	0	1	0	0	23	0	0	0	0	0	0	0	0	0	0	0	6
Seq625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq626	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq627	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	12
Seq628	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Seq629	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq630	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2
Seq631	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq632	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq634	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	0
Seq635	0	0	750	0	0	8	0	0	5	0	10	4	0	0	0	0	0	143
Seq636	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq637	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq638	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq639	0	0	3042	0	1	77	0	0	12	0	9	0	0	0	1	0	0	144
Seq640	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Seq641	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq642	4	101	39557	2	1145	28311	0	20	14675	12	1097	8969	2	639	18459	11	790	53521
Seq643	0	0	10	0	1	11	0	0	5	0	1	11	0	0	11	0	0	10
Seq644	0	0	13	0	0	6	0	0	13	0	3	4	0	0	10	0	0	6
Seq645	0	0	452	0	1	73	0	0	19	0	7	34	0	1	45	0	0	180
Seq646	0	0	8	0	0	10	0	0	24	0	1	9	0	0	35	0	0	13
Seq647	0	0	17	0	0	25	0	0	5	0	0	5	0	0	5	0	0	6
Seq648	0	0	22	0	3	158	0	0	4	0	4	18	0	0	13	0	0	32
Seq649	0	0	34	0	3	25	0	0	14	0	0	13	0	0	19	0	0	31
Seq650	0	0	3	0	0	18	0	0	10	0	0	6	0	2	16	0	0	1
Seq651	0	0	6	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1
Seq652	0	2	743	0	3	846	0	0	131	0	16	126	0	17	429	0	18	693
Seq653	0	0	135	0	3	141	0	0	40	0	4	21	0	10	66	0	0	120
Seq654	0	0	9	0	1	8	0	0	4	0	0	0	0	1	4	0	0	15
Seq655	0	0	159	0	2	83	0	0	164	0	15	38	0	4	105	0	11	785
Seq656	0	0	9	0	0	17	0	0	1	0	0	0	0	0	2	0	0	2
Seq657	0	0	236	0	3	441	0	0	67	0	6	44	0	4	111	0	15	265
Seq658	0	0	13	0	0	27	0	0	3	0	1	1	0	0	10	0	1	6
Seq659	0	0	4	0	0	8	0	0	0	0	0	2	0	0	0	0	0	17
Seq660	0	0	4	0	0	7	0	0	1	0	0	3	0	0	1	0	0	23
Seq661	0	0	55	0	0	9	0	0	1	0	4	0	0	0	1	0	0	15
Seq662	0	0	11	0	0	19	0	0	0	0	0	3	0	0	6	0	0	25
Seq663	0	0	2	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0
Seq664	0	2	15	0	16	78	0	0	54	0	9	91	0	7	174	0	2	120
Seq665	0	1	39	0	44	148	0	1	112	0	22	106	0	14	388	0	1	588
Seq666	0	0	37	0	4	117	0	0	41	0	12	52	0	3	28	0	0	113
Seq667	0	0	4	0	6	42	0	0	75	0	3	42	0	4	126	0	0	38
Seq668	0	1	25	0	25	128	0	3	118	0	12	130	0	4	107	0	1	109
Seq669	0	0	8	0	0	25	0	0	2	0	0	0	0	0	3	0	0	21
Seq670	0	0	3	0	0	1	0	0	1	0	0	0	0	0	3	0	0	4
Seq671	0	1	2748	0	74	1768	0	7	636	0	137	326	3	19	522	0	171	4468
Seq672	0	0	127	0	7	131	0	0	94	0	2	24	0	3	51	0	15	484
Seq673	0	0	5	0	9	23	0	1	10	0	1	2	0	0	7	0	0	24
Seq674	0	0	35	0	0	53	0	0	17	0	1	3	0	0	16	0	0	57
Seq675	0	0	9	0	1	30	0	0	11	0	3	7	0	0	8	0	0	25
